person_id,name,gender,abuser_project_count
1046525,Amerigo Castrighella,0,2
1046552,Samantha Goodman,0,1
1046555,Christopher Bates,2,1
1046561,Tullio Altamura,0,1
1046664,Stan Houston,0,1
1046665,Joshua Mikel,0,1
104668,Robbie Bryan,0,1
104669,Gerard Sanders,2,1
1046760,Christopher Mallick,0,1
104678,Terri Conn,1,1
1046996,Marcella Valeri,0,1
104714,Paul Guilfoyle,2,1
1047143,Niles Welch,0,1
1047154,Davor Antolić,0,1
1047159,Stole Arandjelovic,0,1
1047350,Peter McCabe,0,1
1047358,Simon Schatzberger,0,1
1047370,Doug Cockle,0,2
10475,Lois Chiles,1,1
104758,Niall O'Brien,0,1
1047595,Helene Costello,1,1
1047605,Dylan Edy,0,2
10477,George Dzundza,2,2
1047700,John Edward Lee,2,1
1047710,Martin Hindy,2,1
104779,Nas,2,1
10478,Jeanne Tripplehorn,1,4
104791,Cathy Lee Crosby,1,1
104795,Bill Paterson,2,2
10480,Denis Arndt,2,3
104805,Etienne Girardot,2,1
104807,Rita Rusic,0,1
104831,Jeff King,2,2
104832,Jack Nasser,2,1
1048405,Krista Lynn Landolfi,0,1
1048465,Salli Sachse,0,1
1048571,Rory Campbell,2,1
1048574,David Kaye,0,1
10486,Chelcie Ross,2,3
1048610,Luke Hawker,0,1
1048648,Erich Redman,0,1
10487,Dorothy Malone,1,1
10489,Jack McGee,2,5
1048963,Bill Blair,2,1
104902,Ken Steadman,0,1
104908,Lloyd A. Simandl,2,1
10491,Paul Verhoeven,2,2
104912,Jessica Morris,1,2
104915,Bob Rumnock,2,1
1049208,Fred Norris,2,1
104924,Diana Jaffe,1,1
104925,Linda A. Borgeson,1,1
104926,Peter Liapis,2,1
104927,Pamela Pond,0,1
104928,Jeana Wilson,0,1
104929,Roberta Vasquez,1,1
1049409,Adnan Haskovic,0,1
104943,Robert Harris,2,1
1049536,Ignacia Allamand,1,1
1049537,Paz Bascuñan,1,1
1049540,Nicolas Martinez,0,1
1049735,Yohance Myles,0,1
1049766,Carmen de Lirio,0,1
1049830,Kerry Cahill,1,3
1049841,Ennio Balbo,0,1
1049938,Adriene Mishler,0,1
1049942,Duane 'Dog' Chapman,2,1
10500,Carole Bouquet,1,4
105000,Merle Kennedy,1,2
1050031,Caley Chase,0,1
1050066,Shelley R. Bonus,0,1
105007,Philip Merivale,2,1
10501,Chaim Topol,2,1
1050155,Elie Cohn,0,1
105017,Mel Dinelli,2,1
1050219,Keene Thompson,2,1
1050222,May Boley,0,1
1050248,Art Parkinson,2,1
1050333,Kristi Gibson,0,1
1050334,Lorelei Shellist,0,1
1050335,Simon Elsworth,0,1
1050336,Jane Howard,0,1
1050337,Zdzisław Maklakiewicz,2,1
1050340,Józef Nowak,0,1
105036,Theodore Gershuny,0,1
105038,Ami Artzi,0,2
105039,George Shannon,0,2
1050399,Beth Ostrosky,1,1
105040,Maureen Byrnes,1,1
105041,Daniel Sador,0,1
105042,Ondine,0,1
105047,Gerald Okamura,2,1
105059,International Velvet,1,1
105062,Joseph Sirola,2,1
1050631,Edward Akrout,2,1
105065,Henry Judd Baker,0,1
1050653,Jason Colbeck,2,1
10507,Jack Hedley,2,1
1050726,Spencer Leigh,2,1
10508,Louis Jourdan,2,1
105083,Joonee Gamboa,2,1
105084,Cirio H. Santiago,2,1
1050847,Debra K. Beatty,0,1
105086,Ray Girardin,2,1
105087,Jude Farese,2,1
105089,Michael Delano,0,1
10509,Kristina Wayborn,1,1
1050916,Holger Handtke,2,1
1050937,James Dodd,0,1
1050988,Alexander Bisping,2,1
105114,Ricky Tognazzi,2,2
10512,Tony Meyer,0,1
1051473,Jeremy Raymond,2,1
105159,Alexandra Bastedo,1,3
105169,William C. Martell,2,1
105173,Rebecca Budig,1,1
105176,Scott Marlowe,2,1
1051916,Leon Redbone,0,1
10520,Joseph M. Schenck,2,2
105207,Barbi Benton,1,1
1052086,Jonny Acker,0,1
105209,Bernard Erhard,2,1
1052133,Arlen Aguayo-Stewart,1,1
105216,José Vivó,2,1
1052209,Andrew Byron,2,3
1052253,Stewart Mackinnon,0,1
1052258,Christos Lawton,0,1
105229,Lara Morgan,0,1
105230,Adam Franks,0,1
1052339,Helen Kim,0,1
105235,Adar Beck,1,1
105276,Tera Patrick,1,1
1052875,Michael Vieau,2,1
10529,Monte Collins,2,1
1052900,Paul Anthony,0,1
1052901,Ginger Broatch,0,1
105303,Fred Melamed,2,4
105312,Calvin Jung,2,1
1053169,Youree Henley,0,1
1053291,Anna Ross,1,1
1053297,Britta Smith,0,1
10533,Oscar Saul,2,1
1053305,Marc Jacobs,0,1
1053372,Ferdynand Matysik,0,1
1053494,Peter Gathings Bunche,2,1
10535,Charles K. Feldman,2,3
105353,Clive Riche,2,1
1053563,Benjamin Thomas Cowley,0,1
1053565,Christopher Curnan,2,1
1053570,Jeffrey D'Alessio,0,1
1053571,Kipp Downing,0,1
105364,Russel Savadier,2,2
1053673,Jack Laskey,2,1
10538,Vivien Leigh,1,1
10539,Kim Hunter,1,2
1053940,Aaron Takahashi,2,1
10540,Peg Hillias,0,1
10541,Wright King,0,1
10542,Richard Garrick,0,1
10543,Ann Dere,0,1
1054306,Jaiden Kaine,0,1
1054325,Martin Hub,2,2
1054327,Karel Vávrovec,0,1
1054379,Christopher Rithin,0,1
10544,Edna Thomas,0,1
10545,Mickey Kuhn,2,2
105455,Matt McHugh,2,1
105457,Mack Gray,2,1
10546,Fred T. Gallo,2,2
105461,Fred Allen,2,1
1054724,Dan Yeager,0,1
1054806,Kevin Conway,2,1
1054839,Matthew Ziff,2,1
1054842,André Gomes,0,1
105496,Neil Napier,0,3
105499,Danny Blanco Hall,2,1
1055157,Beverley Elliott,1,2
1055173,Bob Collins,0,2
1055230,Raffey Cassidy,1,1
1055235,Quvenzhané Wallis,1,1
1055236,Dwight Henry,0,1
1055297,Dannie Mac Grant,0,1
1055499,Shandi Finnessey,1,1
10555,Tony Roberts,2,7
1055525,Agnès Aubé,0,1
10556,Carol Kane,1,10
105562,Agnieszka Grochowska,1,1
105563,Mads Sjøgård Pettersen,2,1
1055686,Anderson Lawler,0,1
10557,Paul Simon,2,2
1055739,Scott A. Martin,0,1
10558,Janet Margolin,1,2
10559,Colleen Dewhurst,1,2
105595,Kevin Dobson,2,1
10560,Donald Symington,2,2
1056053,Josh Helman,2,2
1056090,Olumiji Olawumi,0,1
10561,Helen Ludlam,1,1
1056117,Peter Donald Badalamenti II,2,2
1056119,Drag-On,0,1
1056130,Peter Levin,0,3
1056170,Jamie Bradshaw,0,1
1056171,Aleksandr Dulerayn,0,1
1056174,Mariya Ignatova,0,1
1056175,Emma Stickgold,0,1
1056176,Lyubo Yonchev,0,1
10562,Mordecai Lawner,2,1
105623,Melissa Prophet,0,1
105626,Alan Rachins,2,1
10563,Joan Neuman,1,1
10564,Jonathan Munk,2,1
1056412,Constance Purdy,1,1
105647,Justine Bateman,1,1
10565,Dick Cavett,2,2
1056523,John D'Leo,2,2
105659,Alicia Lagano,1,1
10566,Marshall McLuhan,0,1
1056699,Thomas Laughlin,0,1
10567,Aline Brosh McKenna,0,1
105671,Kim Johnston Ulrich,1,1
105672,Maynard James Keenan,0,1
1056728,Taylor Rice,0,1
1056732,Joe O'Brien,0,1
105676,Jerry Cantrell,0,1
1056770,Molly O'Day,0,1
105678,Sean Kinney,0,1
105681,Scott Ian,0,1
1056850,Daniel Zelik Berk,2,1
105687,Nadia Konakchieva,1,1
105688,Bashar Rahal,0,3
10569,Karen Rosenfelt,1,1
105695,Stanislav Pishtalov,2,1
10570,Joseph M. Caracciolo Jr.,0,2
105708,David Dunard,0,1
105727,Jake Abel,2,2
1057442,Derek Theler,2,2
1057471,Harriet Hall,1,1
1057590,John Strong,0,1
105762,Jimmy Jean-Louis,2,1
1057653,Brian Petsos,0,1
105777,Gerard Parkes,0,1
105786,Arron Shiver,2,6
105788,Lisa Lampanelli,0,1
1057885,Rolf Kutschera,2,1
105789,Roger Dann,2,1
1057896,Stanley Bennett Clay,0,1
105790,Dolly Haas,1,1
1057916,William Vedder,2,1
1058027,Grant Harvey,2,1
1058076,Jilon VanOver,2,1
1058077,Greg Patmore,0,1
1058078,Andy Gathergood,0,1
1058079,Jon Bloch,0,1
1058080,Ben Cartwright,0,1
1058106,Shari Sebbens,0,1
1058107,Miranda Tapsell,0,1
1058172,David Harris,0,1
105818,Machiko Washio,0,1
10582,Daniel Sunjata,2,1
1058225,Bradley R. Swirnoff,0,1
1058226,Stephen Feinberg,0,1
1058272,John G. Adolfi,2,1
10584,Heidi Klum,1,2
105847,Catharine Scott,0,1
10586,Richard Lester,0,1
105864,Haig Sutherland,0,1
105868,Filippo Timi,2,1
105880,LisaRaye McCoy,1,1
105881,Da Brat,1,1
105885,Christian Charles,0,1
10589,Denis O'Dell,0,3
1058963,Michelle Shields,0,1
1058964,Tim Krueger,0,1
1059,Neil Canton,2,4
10590,David V. Picker,2,1
105900,Holly Dignard,1,1
105902,Michael Filipowich,0,1
105903,Jesper Klein,2,1
1059089,Stephanie Cushna,0,1
1059147,Vlad Paunescu,2,2
1059165,Neil Carter,0,1
1059170,Limary Agosto,0,1
1059186,Pen Medina,0,1
10593,George Harrison,2,2
10594,Ringo Starr,2,3
1059412,Kurt Braunohler,2,1
10595,Wilfrid Brambell,2,1
105952,William Welsh,0,1
1059550,Arthur Hansel,0,1
1059578,Jeymes Samuel,0,1
1059579,Laura Gelzo,0,1
1059580,Peter J. Novak,0,1
1059581,Carla Leenders Pryce,0,1
1059582,Tanya Samuel,0,1
1059583,Tony Tagoe,0,1
1059597,Zoey Deutch,1,3
1059598,Alexandria DeBerry,1,1
105988,Galyn Görg,1,1
1059887,Aysanoa Runachagua,0,2
1059891,Kôji Uno,0,2
10599,Anna Quayle,0,1
1059986,Marina Cicogna,0,1
106005,Ralph Clanton,2,1
1060081,Johnny Pemberton,2,1
10601,Joseph L. Mankiewicz,2,3
106010,John Bleifer,2,1
1060136,Davie Fairbanks,2,1
106019,Christopher Knopf,2,1
1060330,Nikki Barnett,1,1
1060393,Victor Syrmis,2,1
106052,Alan Caillou,0,1
10606,Anne Baxter,1,3
1060671,Agyness Deyn,1,1
10607,Celeste Holm,1,1
1060761,Louis B. Mayer,2,3
10608,Gary Merrill,2,1
1060826,Carol Nicholson,0,1
10609,Hugh Marlowe,2,1
106091,George Humbert,0,1
106092,Marcelle Corday,0,1
10610,Gregory Ratoff,2,2
106102,Henry Corden,2,1
1061053,Ana Villafañe,1,1
1061060,Jason Dean Hall,0,1
1061111,Bill O'Neill,2,1
1061151,Daniel Brennan,0,1
106145,Tim Lovelace,0,1
106147,Brenna Roth,1,2
1061512,Alix Elizabeth Gitter,0,1
106154,Wilfrid Lawson,2,1
106179,Anthony Franciosa,2,1
106187,Lou Martini Jr.,0,1
1061977,Lloll Bertran,0,1
1062,Christopher Lloyd,2,17
10620,Ulli Lommel,2,1
1062005,Manel Barceló,0,1
1062211,Branton Box,2,1
106223,Joe Franklin,0,1
1062336,Justin Nappi,2,1
106243,Mary Ann Schmidt,1,2
106245,Linda Kerridge,1,1
1062463,Rhian Sheehan,0,1
106247,Tom Villard,2,2
1062654,Jack Raymond,2,2
1062685,Robert de Nesle,0,1
1062688,Maciej Kowalewski,0,1
10627,Eva Mattes,1,1
1062825,David Michael Fordham,0,1
1063,Lea Thompson,1,3
1063036,Paul Drechsler-Martell,2,1
1063037,Tom Spano,2,1
1063140,Neil Finnighan,0,1
106337,Chuck Hart,0,1
1063405,John McCarthy,0,1
1063466,Wesley Bly,0,1
106350,Giuseppe Cederna,2,1
1063555,Saturno Cerra,0,2
1063842,Mayne Lynton,2,1
1063947,Bretton Manley,0,1
1064,Crispin Glover,2,7
1064041,Alena Savostikova,0,1
1064057,Vivian Mason,0,1
1064079,Eric Bransby Williams,0,1
106460,Janet Wright,1,2
106461,Ranjit Chowdhry,0,1
10647,Klaus Maria Brandauer,2,1
106474,Marcelo Tubert,2,2
106475,Tom Poster,2,1
10648,Michael Kitchen,2,1
1064800,David Durand,0,1
106488,Marcus Aurelius,0,1
10649,Malick Bowens,2,2
1064929,Jaime Garza,0,1
1065019,Lena Christensen,0,1
106504,Marla English,1,1
106506,Robert F. Simon,2,2
10652,Suzanna Hamilton,1,1
1065258,Harry Lane,0,1
1065282,Ho Pak-Kwong,0,1
106531,Gene Lythgow,2,1
1065351,Katrin Benedikt,0,1
1065352,Creighton Rothenberger,0,1
10655,Leslie Phillips,2,3
10657,Shane Rimmer,2,3
106572,Martha Raye,1,1
106595,Maksim Drozd,2,1
10660,Tanya Roberts,1,2
106611,Paul Brinegar,2,2
1066111,Matthew Wilkas,0,1
1066138,Michael Power,0,1
106628,Marianne Stone,1,4
1066346,Al Scott,0,1
1066358,Juan García,2,1
106644,James Van Patten,2,1
106645,Tom Reilly,0,1
1066472,Kevin Kelsall,2,1
106648,Sandra Weintraub,1,1
1066749,Garret Williams,0,1
1066750,James M. Johnston,0,3
106677,Steven J. Santos,0,1
106678,Lloyd Battista,2,2
1066798,Juliano Mer-Khamis,0,1
1066813,Frank Simon,0,2
10669,Timothy Dalton,2,3
1066900,Betty Francisco,0,1
106696,Cameron Dye,2,1
1067,Marc McClure,2,1
106709,Raquel Krelle,0,1
10671,Joe Don Baker,2,5
106711,Vince Corazza,2,2
1067145,Peter Foldy,0,1
10672,Art Malik,2,1
1067245,Toni Lysaith,1,1
1067246,Jules Brown,2,1
106726,Sandy McPeak,2,3
106728,Marjean Holden,1,1
106730,Branscombe Richmond,2,1
106740,Miriam Byrd-Nethery,1,2
106745,Don Wilson,0,2
106746,Eb Lottimer,0,3
106753,Richard Brooks,2,2
1067627,Winnie Markus,1,1
106765,Joanna Miles,1,2
106768,Lee de Broux,2,2
106770,Robert Guenette,2,1
106771,David Groh,2,1
106772,Max Wright,2,2
106791,Aida Turturro,0,3
10680,Talisa Soto,1,1
106802,Rebecca Perle,1,1
106804,Lisa Gordon,0,1
106805,Sidney Miller,2,2
106806,James Luisi,2,3
106807,Deborah Geffner,0,1
106808,Lorraine Michaels,1,1
106809,Mel Frohman,0,1
1068099,Randy Jurgensen,0,1
10681,Wayne Newton,2,2
106811,Lenny Montana,2,2
10684,Jonathan King,0,2
106843,Buzz Aldrin,2,2
10685,Laurence Mark,2,3
10688,Harris Savides,2,1
1068811,Matthew Cornwell,2,1
106886,Christine Lydon,0,1
1068891,Sami Darr,2,2
1068895,Rusty Blitz,0,1
10689,Rob Brown,2,1
1068942,Aviva Gale,1,1
1069,George DiCenzo,0,2
10690,Anna Paquin,1,9
10691,April Grace,1,1
106911,James Black,2,1
1069117,Aaron Farb,2,1
1069166,Freddie Sayers,0,1
10692,Michael Pitt,2,3
106935,Kathryn Joosten,1,1
10694,Glenn Fitzgerald,2,2
10695,Izabella Scorupco,1,1
1069504,Nikesh Patel,2,1
10696,Famke Janssen,1,8
106965,Adam Harrington,2,1
106966,Kathrin Middleton,1,2
10697,Alan Cumming,2,8
1069732,June Gittelson,0,1
1069735,Kyung Ho Lee,0,1
10698,Tchéky Karyo,2,5
1069802,Bill Weeden,0,1
1069907,Kseniya Buravskaya,0,1
1070,Frances Lee McCain,1,1
1070021,Rickey Medlocke,0,1
1070024,Meguire Grillo,0,1
1070025,Michael Lugenbuehl,0,1
1070054,Jane Fleming,0,1
107008,Lance Holcomb,0,1
107009,Badja Djola,2,1
10701,Simon Kunz,2,1
1070128,Salvador Sánchez,0,1
10702,Martin Campbell,2,2
107020,David Rose,0,1
1070221,Paul Glover,2,1
1070281,Oliver Rayon,2,1
107032,Lili Gesler,0,1
1070350,Darren E. Scott,0,1
1070389,Ambroise Bia,0,1
107040,Trevor Blumas,2,1
1070496,Pamela Dixon,1,1
1070572,Allen Liu,0,1
1070622,Franz Stoß,2,1
107068,Val Bisoglio,2,2
1070723,Andrew Holmes,0,1
1070855,Peter Brooke,0,2
1071,Tom Tykwer,2,1
1071127,Varada Sethu,1,1
10713,Eric Idle,2,4
1071346,Victoria Staley,1,1
1071485,Maja Muhlack,0,1
10715,John Goldstone,2,1
1071639,Gary Michael Schultz,2,1
1071642,Joey Bicicchi,0,1
107170,Jarvis Cocker,0,1
107185,Ari Cohen,2,1
1071884,Mark Miller,0,1
107198,Bobby Johnston,2,1
1071998,Lonnie R. Smith Jr.,0,1
1072,James Tolkan,2,4
107204,Johnny de Mol,2,1
1072082,Brian Jett,0,1
107212,Massimo Foschi,2,1
1072188,Jan Ciecierski,0,1
107223,Leonard Mann,2,1
107234,Lucretia Love,1,1
1072374,Kim-Fai Che,0,1
1072437,Brandon Beach,2,1
1072609,Andrew Kole,0,1
1072611,Andrew Delaplaine,0,1
1072613,Scott Kasdin,0,1
1072614,Chien Ya Chin,0,1
1072688,Robert Milton,0,1
10727,John Hannah,2,1
1072708,Kara Hamilton,1,1
1072733,Gary Sexton,0,1
1072780,Barlowe Borland,0,1
1072798,Robert B. Kennedy,0,1
1072882,Mindy Robinson,1,1
1073,Stefan Arndt,2,1
10730,Rowan Atkinson,2,1
1073039,Noble Lee Lester,2,1
107304,Spencer Milligan,2,1
1073049,Susana Gibb,1,1
107307,Jennifer Leak,1,1
107309,Elaine Joyce,1,1
10731,Anna Chancellor,1,1
1073161,John Murtagh,0,1
107319,Frederick Bailey,0,1
1073197,Barry Brenner,2,1
10732,Terence Bayler,0,1
1073208,Samantha Carpel,1,1
107329,Jill Haworth,1,1
10734,Kenneth Colley,2,1
10735,Gwen Taylor,0,1
1073593,Blake Anthony Tibbetts,0,1
1073594,Katherine Malone,0,1
1073595,Grace Sinden,0,1
107362,Tony Simotes,0,1
107371,David Beecroft,2,1
1073807,Waldo Larson,2,1
1073808,Irvin Johnson,0,1
1073809,Shane Nilsson,0,1
1073828,Gypsy Spheeris,0,1
1073836,Christofer de Oni,0,1
1073837,Reuben Santiago-Hudson,0,1
1073838,Tricia Heine,0,1
1073863,Perry Crawford,0,1
1073864,Mary Christian,0,1
1073865,Fran Gargano,0,1
1073866,Mercedes Hall,0,1
1073868,Annton Berry Jr.,0,1
1073869,Destiny Brownridge,0,1
1073870,Brian Copeland,0,1
1073871,Jennifer Defrancisco,0,1
10739,Bebe Neuwirth,1,7
107404,James Middleton,0,1
1074055,Renato Pinciroli,0,1
1074065,Emanuela Fallini,0,1
1074070,Gloria Paul,0,1
107408,David Burke,2,2
1074137,Lynn Ferguson,0,1
1074138,Laura Strachan,0,1
1074139,Amber Gainey Meade,0,1
107414,Philip Saville,2,1
1074140,Bobbi Page,0,1
1074163,G.A. Aguilar,2,1
1074164,Cece Neber Labao,0,1
10742,Teri Hatcher,1,3
1074208,Dorothy Boyd,0,1
10743,Ricky Jay,2,4
10744,Götz Otto,0,1
1074445,Peter W. Kunhardt,0,1
107445,Ann Gillis,1,1
107446,Phil Lord,0,3
1074501,Sonia Mankaï,0,1
10746,Geoffrey Palmer,2,1
1074616,Vladimir Furdik,2,1
1074626,Bonnie Lee Bouman,1,1
1074631,Lorenzo Doumani,0,1
1074639,Gina Hiraizumi,1,1
107467,Saskia Post,0,1
1074677,Jonathan Park,0,1
1074686,Jordan Valacich,1,1
1074689,Brad Lockerman,0,1
10747,Julian Fellowes,2,2
1074722,Lewis Macleod,0,1
1074731,Dudley Clements,0,1
10748,Terence Rigby,2,1
1074867,Reid Carolin,0,1
107489,Garret Sato,2,1
1075091,T. Tom Marlow,0,1
1075092,George Eppersen,0,1
1075095,Rob Paris,0,1
1075104,Matt Hookings,0,1
107525,Colin Moss,2,2
1075355,Jemima West,0,2
1075381,Jessie Arnold,1,1
1075385,Sophia Adella Luke,0,1
1075442,Maria Lamor,0,1
1075443,Heather Hanson,1,1
1075447,Keiichirô Katsumoto,2,1
107549,Ward Costello,0,1
107550,Warrick Grier,2,1
1075540,Lisa Marie Newmyer,1,1
107559,Ditte Hansen,0,1
10757,Jane Campion,1,2
10758,Jan Chapman,1,1
107602,Jeff Beck,2,1
1076083,Katarzyna Bargiełowska,0,1
1076151,Areski Belkacem,0,1
1076154,John Stewart,0,1
10764,Arnold Kopelson,2,4
1076406,Roberto,2,1
10765,Andrzej Bartkowiak,2,1
1076524,Lisa Orgolini,1,1
1076582,Spartaco Conversi,2,3
10767,Barbara Hershey,1,6
1076767,Bill Murphy,2,1
1076782,Jaclyn-Rose Lester,0,1
1076794,Aage Aaberge,0,1
10768,Rachel Ticotin,1,4
10769,Calder Willingham,0,2
1077115,Kasra Farahani,0,1
1077235,Carol Florence,1,1
1077252,Nandu Hinds,0,1
1077253,Belinda Palmer,0,1
1077254,Elliott Montgomery,2,1
1077255,Federico Roberto,0,1
1077264,Relioues Webb,0,1
1077276,Enzo Petito,0,1
1077277,Claudio Scarchilli,0,1
1077278,Sandro Scarchilli,0,1
1077303,Ultra Violet,1,1
1077304,Nelson Lyon,0,1
107733,Daniel Betts,2,1
1077356,Zhu Zhu,0,1
10774,Anne Bancroft,1,2
1077422,Chester Jones III,0,1
10775,William Daniels,0,3
1077538,Medi Sadoun,2,1
10776,Elizabeth Wilson,0,4
107766,Kentucker Audley,0,1
107770,B. J. Novak,2,2
1077782,Gary A. Hecker,2,2
1077805,Ana Ayora,0,1
1077806,Matthew J. Walters,2,1
107781,Mónica Randall,1,1
1077818,Raúl Martínez,0,1
1077820,Jack Randall,0,1
1077821,Richard Pates,0,1
1077822,Tony Dolan,0,1
1077823,Ousmane Thiam,0,1
1077824,Thierry Segall,0,2
1077843,Geoffrey Pomeroy,0,1
1077844,David P. Smith,0,1
1077845,Kenn Whitaker,0,1
107786,Chris DeRose,2,1
1077886,Kaitlyn Van Item,0,1
107791,Kelly Stables,1,1
1077987,Slavko Juraga,0,1
10780,Serena Scott Thomas,1,1
1078043,Karzan Kader,0,1
107809,Alexander Rafalski,0,1
10781,Michael Apted,2,1
107810,Aleks Paunovic,2,1
107811,Ingrid Torrance,1,2
1078130,Steven Tedd,2,1
1078218,Steve Roth,0,1
1078568,Emma Rigby,1,1
1078574,Pete Brown,2,1
1078608,Lorenza Izzo,1,1
1078610,Jane McNeill,0,2
1078613,Beau Knapp,0,2
107869,Andrzej Kopiczyński,0,1
107870,Gustaw Lutkiewicz,0,1
107874,Joanna Brodzik,0,1
1078749,Yani Tramod,0,1
107890,Andrzej Pieczynski,2,1
1079042,Lee Wong,2,1
1079139,Robin B. Armstrong,0,1
107920,Ricardo Pereira,2,1
1079329,Armando Bottin,0,1
107939,Jocko Sims,2,1
107943,Klára Issová,1,1
1079606,Leslie Flowers,0,1
1079607,Belinda Flowers,0,1
1079608,Jay Whiteaker,0,1
1079609,Taylor Suzanna McBride,0,1
1079610,Christopher Reagan Ammons,0,1
1079658,Lisa Helwig,1,1
107969,Mike Bodnar,0,1
107970,Ángel Ramírez,0,1
107978,Robert Christian,2,1
107980,Bill Quinn,2,1
1079850,Irene Choi,1,1
1079927,Mark Benedetto,0,1
1079976,Evgeniy Lazarev,0,1
108,Peter Jackson,2,4
1080060,Danny D. Daniels,0,1
1080061,Sam Motoana Phillips,0,1
1080062,Arsenio 'Sonny' Trinidad,0,1
1080064,Elester Latham,0,1
1080178,Fred Carpenter,0,1
1080216,Samuel Le,0,1
108022,David Caesar,2,1
1080221,Keith Leon Williams,0,1
1080240,Simon Hesera,0,1
108026,Sachio Sakai,0,1
1080265,Michael Ensign,0,8
1080308,John Rubino,0,1
108037,Josh Berry,2,3
1080589,Teddy Schwarzman,0,2
1080628,Edmund Kingsley,2,1
10807,James Kevin McGuinness,2,1
10808,Stephen Norrington,2,1
108081,Malik Barnhardt,0,1
1080843,Emily Skinner,0,1
1080862,Anne Winters,1,1
1080882,Damien Di Paola,2,1
10809,Robert Engelman,2,5
1080994,Thomas Lawinky,2,1
1081,Herbert Knaup,2,1
10810,Peter Frankfurt,0,3
108101,Betty Bronson,1,1
108102,Carmel Myers,1,5
108103,Frank Currier,2,2
108104,Charles Belcher,2,1
108105,Winter Hall,2,1
108106,Fred Niblo,2,1
1081077,Ai Weiwei,0,1
1081119,Joshua Wallace,0,1
1081122,Abraham Aronofsky,0,1
1081123,Charlotte Aronofsky,0,1
10814,Wesley Snipes,2,36
1081415,William L. Rose,0,1
1081484,Emmanuel Finkiel,0,1
108155,Cisse Cameron,1,1
108162,Dan Fitzgerald,0,1
108187,Jerry Campbell,0,1
1081877,Duke Everts,0,1
108188,Clyde Jones,2,1
1082083,Antoñito Ruiz,0,3
108212,Brian Wagner,2,1
108213,Isabella Hofmann,1,1
10822,Stephen Dorff,2,10
1082203,Carla Shelley,1,1
10823,Kris Kristofferson,2,16
1082358,Cassie Shea Watson,1,1
108236,Boyd 'Red' Morgan,0,1
1082383,Edna Murphy,1,1
10824,N'Bushe Wright,1,3
108246,Damon Gameau,2,1
108247,Austin Highsmith,1,2
10825,Donal Logue,2,6
108253,Katie Lowes,1,1
10826,Traci Lords,1,4
10827,Kevin Patrick Walls,2,2
108277,Ed Bishop,0,2
10828,Guillermo del Toro,2,3
10829,Patrick J. Palmer,2,3
1082954,Lloyd Williams,0,1
10830,Toby Emmerich,2,8
108302,Matt Holland,0,1
1083165,Don Thai Theerathada,2,1
1083168,Carey Torrice,1,1
1083173,Vincent Jerome,0,1
1083354,Brendan Ward,2,1
1083418,Andrzej Zieliński,0,1
1083451,Johnny Cicco,0,1
10839,Leonor Varela,1,2
1083947,Norbert Rakowski,0,1
1083987,Jamie Renell,0,1
108399,Brian Bowles,0,1
10841,Karel Roden,2,2
1084154,Michael Fountain,0,1
1084211,Julie Ivey,1,1
1084272,Augusto Finocchi,0,1
1084283,Enzo Dell'Aquila,0,1
10843,Luke Goss,2,7
1084464,Boris Gregoric,0,1
1084494,Marilyn Bautista,0,1
10845,Marit Velle Kile,0,1
1084581,Cindy Clark,0,1
10846,Daz Crawford,2,1
10847,Santiago Segura,2,4
1084799,Michelle Torres,0,1
1084815,Paul Lambert,0,1
1084840,Bryan Moss,0,1
10849,Marek Vašut,0,1
1084940,Greg Jeloudov,0,1
10850,Kevin Feige,2,2
1085086,Dalies Frantz,0,1
108511,Billie Seward,1,1
108532,Scott Elrod,0,1
1085462,Mandy Gonzalez,1,1
10855,Chris Gorak,2,1
108558,Shania Twain,0,1
1085677,Connor Weil,2,1
1085681,Michael McGill,0,1
1085709,Sharon Garrison,1,1
1085728,Lynsey Taylor,0,1
108579,Penny Downie,1,2
10859,Ryan Reynolds,2,8
1085925,Giancarlo Romitelli,0,1
1085928,Oreste Coltellacci,0,1
1086,Heino Ferch,2,1
10860,Jessica Biel,1,5
10862,Dominic Purcell,2,4
108620,Amanda Walker,1,1
1086218,Nanna Michael,0,1
1086219,Agatha Alma,0,1
1086220,Sergio Jossa,0,1
1086249,Sifan Shao,0,1
1086373,Erron Jay,0,1
1086386,Jason Lapeyre,2,1
108641,Hilary Dwyer,1,1
1086460,Stacey Martino,0,1
1086483,Clyde Ventura,0,1
1086503,Caitlin Rose Anderson,0,1
1086504,Emily Anderson,0,1
10866,Eric Bogosian,2,4
108662,Sean Stanek,0,1
1086622,Joe Bordeaux,2,1
108668,Don Handfield,0,2
1086871,Tim Devitt,0,1
1086879,Miguel De Echarri,0,1
10869,Scott Heindl,2,1
1086949,Claudio Ruffini,2,1
1086959,Corinne Fontaine,1,1
108699,Scott Anthony Leet,2,3
108700,Eileen Dietz,1,1
1087070,Victoria Summer,0,1
10871,Natasha Lyonne,1,7
1087126,Damian Collier,0,1
1087135,Celia Au,1,1
108717,Jim True-Frost,2,1
1087170,The Amazing Kreskin,0,1
10872,Patton Oswalt,2,5
108725,Jenny Robinson,1,1
108726,Justin Smith,0,1
1087328,Giuseppe Silvi,0,1
108738,Dan Garcia,2,1
10874,Ron Selmour,2,1
10875,Françoise Yip,1,5
1087584,Linda Sorensen,0,1
10876,Callum McDougall,2,2
1087613,Nuccia Fumo,1,1
